company,code,date,opinion,title,analyst,broker,target,price_then,pid
대우건설,047040,2024-07-30,매수유지,"대우건설(047040) [2Q24 Review] 기다릴게요, 수주","송유림,이다연",한화투자증권,5000,12780,774875
대우건설,047040,2024-07-24,매수,대우건설(047040) 두루 갖춘 매력,박세라,신영증권,5000,12780,774042
대우건설,047040,2024-07-19,매수유지,대우건설(047040) 강화된 해외사업 vs 더딘 주택 회복,김선미,신한투자증권,5300,12780,773796
대우건설,047040,2024-07-18,매수유지,대우건설(047040) 2Q24 Preview : 체코 원전 수주 가능성은 주목 필요,이태환,대신증권,6000,12780,773729
대우건설,047040,2024-07-15,매수유지,대우건설(047040) 단기 모멘텀 좋다. 펀더멘탈 개선은 확인 필요,"장문준,강민창",KB증권,5000,12780,773425
대우건설,047040,2024-07-15,매수유지,대우건설(047040) 해외 수주 기대감 VS 단기 실적 부진,장윤석,유안타증권,5200,12780,773365
대우건설,047040,2024-07-10,매수유지,"대우건설(047040) 원가율 개선 지연, 해외 수주 기대감 상존",김기룡,미래에셋증권,4900,12780,773075
대우건설,047040,2024-07-09,매수유지,대우건설(047040) 상대적으로 견조한 이익률,백광제,교보증권,5000,12780,773005
대우건설,047040,2024-07-08,매수유지,대우건설(047040) 2Q24 Preview: 7월 해외 수주를 기다리며,조정현,IBK투자증권,4800,12780,772746
대우건설,047040,2024-07-02,매수유지,대우건설(047040) 기다려지는 수주 소식,"송유림,이다연",한화투자증권,5000,12780,772411
대우건설,047040,2024-05-02,매수유지,대우건설(047040) 1Q24 Review: Downturn,"박영도,이상호",다올투자증권,4600,12780,768300
대우건설,047040,2024-05-02,매수유지,대우건설(047040) 1Q24 Review: 미뤄진 반등 시점,조정현,IBK투자증권,4800,12780,768292
대우건설,047040,2024-05-02,매수유지,"대우건설(047040) 1Q24 Review: 주택 마진 악화, 플랜트 감익",김세련,이베스트투자증권,5000,12780,768251
대우건설,047040,2024-05-02,매수유지,"대우건설(047040) 해외 수주, 아직 한 발 남았다",장윤석,유안타증권,5200,12780,768231
대우건설,047040,2024-05-02,매수유지,대우건설(047040) 우려 요인이 반영된 실적,김기룡,미래에셋증권,4900,12780,768209
대우건설,047040,2024-05-02,매수,대우건설(047040) 1Q24 Review: 해외 수주 모멘텀에 주목,"문경원,윤동준",메리츠증권,5300,12780,768204
대우건설,047040,2024-05-02,매수유지,대우건설(047040) 기다림의 시간,박세라,신영증권,4700,12780,768163
대우건설,047040,2024-05-02,매수유지,대우건설(047040) 플랜트 매출 부진 영향,"김승준,하민호",하나증권,4500,12780,768079
대우건설,047040,2024-05-02,매수유지,"대우건설(047040) 아쉬운 실적, 낮아진 선호도","김선미,이지우",신한투자증권,5000,12780,768076
대우건설,047040,2024-04-30,매수유지,대우건설(047040) 주택/건축 원가율 부담에 따른 시장 기대치 하회,"장문준,강민창",KB증권,5000,12780,768066
대우건설,047040,2024-04-17,매수유지,대우건설(047040) 영업이익 시장 기대치 하회 전망,백광제,교보증권,5000,12780,766771
대우건설,047040,2024-04-17,매수,대우건설(047040) 천장과 바닥은 계기가 만든다,장윤석,유안타증권,5200,12780,766709
대우건설,047040,2024-04-16,매수유지,대우건설(047040) 낮아진 기대치 수준의 1분기 실적 예상,"장문준,강민창",KB증권,5000,12780,766683
대우건설,047040,2024-04-15,매수유지,대우건설(047040) 주택매출 둔화 > 해외 실적 성장,"김선미,이지우",신한투자증권,5900,12780,766395
대우건설,047040,2024-04-11,매수,대우건설(047040) 1Q24 Preview: 내실을 다지는 시기,"문경원,윤동준",메리츠증권,5300,12780,766251
대우건설,047040,2024-04-09,매수유지,"대우건설(047040) 매출 둔화, 해외 수주 공백이 아쉽다",김기룡,미래에셋증권,5400,12780,766110
대우건설,047040,2024-04-09,매수유지,대우건설(047040) 1Q24 Preview: 수주 기대감을 가져야할 때,조정현,IBK투자증권,5200,12780,766075
대우건설,047040,2024-03-05,매수,대우건설(047040) 많이 삐끗했는데요? (2/20),이태환,대신증권,6000,12780,764458
대우건설,047040,2024-02-26,매수유지,대우건설(047040) 내실경영에 방점,이선일,BNK투자증권,5500,12780,764093
대우건설,047040,2024-01-31,매수유지,대우건설(047040) 4Q23 Review: 방어 태세,박세라,신영증권,5500,12780,761944
대우건설,047040,2024-01-31,매수유지,대우건설(047040) 4Q23 Review: 빠른 시장 상황 대응,"박영도,이상호",다올투자증권,5500,12780,761901
대우건설,047040,2024-01-31,보유,대우건설(047040) 주택의 외형 확대를 기대하기 힘든 상황,이민재,NH투자증권,4700,12780,761888
대우건설,047040,2024-01-31,매수유지,대우건설(047040) 트레이딩 관점에서 접근 가능,배세호,하이투자증권,6200,12780,761886
대우건설,047040,2024-01-31,매수유지,대우건설(047040) 실적 부담은 이어질 전망,김기룡,미래에셋증권,5400,12780,761880
대우건설,047040,2024-01-31,매수유지,대우건설(047040) 4Q23 Review: 정리의 4분기,김세련,이베스트투자증권,6000,12780,761876
대우건설,047040,2024-01-31,매수유지,"대우건설(047040) 잠시 쉬어갈 주택실적, 해외가 방어","김선미,이지우",신한투자증권,5900,12780,761847
대우건설,047040,2024-01-31,매수유지,대우건설(047040) 2024년 가이던스: 외형 축소,조정현,IBK투자증권,5200,12780,761837
대우건설,047040,2024-01-31,매수유지,대우건설(047040) 컨센서스 하회,"김승준,하민호",하나증권,5000,12780,761824
대우건설,047040,2024-01-31,매수,대우건설(047040) 4Q23 Review: 미분양 리스크를 눈으로 확인,"문경원,윤동준",메리츠증권,5300,12780,761809
대우건설,047040,2024-01-30,매수유지,대우건설(047040) 4Q23 Review : 많이 삐끗했는데요?,이태환,대신증권,6000,12780,761805
대우건설,047040,2024-01-30,매수,대우건설(047040) 주택관련 대규모 비용처리에 따른 실적 부진,장문준,KB증권,0,12780,761802
대우건설,047040,2024-01-15,매수유지,대우건설(047040) 영업이익 소폭 하회 전망,장문준,KB증권,5300,12780,760625
대우건설,047040,2024-01-15,매수유지,"대우건설(047040) 푸르투스, 너마저 .!?",백광제,교보증권,5000,12780,760620
대우건설,047040,2024-01-12,매수유지,대우건설(047040) 4Q23 Preview : 삐끗했지만 순탄한 흐름,이태환,대신증권,6700,12780,760419
대우건설,047040,2024-01-11,매수유지,"대우건설(047040) 4Q23 Preview: 안정적 이익, 밸류에이션 바닥 근접",조정현,IBK투자증권,5800,12780,760380
대우건설,047040,2024-01-10,보유,대우건설(047040) 상대적으로 양호하지만...,이민재,NH투자증권,4700,12780,760172
대우건설,047040,2024-01-09,매수,대우건설(047040) 4Q23 Preview: 굴곡없는 저평가 매력,"문경원,윤동준",메리츠증권,5800,12780,760062
대우건설,047040,2023-12-15,매수유지,대우건설(047040) 알찬 수주와 안정적인 실적,송유림,한화투자증권,5800,12780,759349
대우건설,047040,2023-12-04,매수유지,대우건설(047040) 해외 부문 실적 기여 증가,김세련,이베스트투자증권,6000,12780,758939
대우건설,047040,2023-12-04,매수유지,대우건설(047040) 재평가의 장은 마련됐다,이태환,대신증권,6700,12780,758919
대우건설,047040,2023-12-01,매수유지,대우건설(047040) 높은 시장 대응력으로 M/S 확대 기대,"김선미,이지우",신한투자증권,6100,12780,758750
대우건설,047040,2023-11-23,매수,"대우건설(047040) 토목, 플랜트를 믿고 간다",김기룡,미래에셋증권,5800,12780,758225
대우건설,047040,2023-11-15,매수유지,대우건설(047040) 긍정적인 해외 수주 흐름,배세호,하이투자증권,6200,12780,757557
대우건설,047040,2023-11-13,매수,대우건설(047040) 모내기 시기,조정현,IBK투자증권,5800,12780,757216
대우건설,047040,2023-11-13,매수유지,대우건설(047040) 알찬 수주와 안정적인 실적,송유림,한화투자증권,5800,12780,757012
대우건설,047040,2023-11-01,매수유지,대우건설(047040) 해외부문 실적 기여 증가,김세련,이베스트투자증권,6000,12780,755786
대우건설,047040,2023-10-30,매수유지,대우건설(047040) 비주택 부문 성과로 예상보다 양호한 실적 지속,이선일,BNK투자증권,6200,12780,755410
대우건설,047040,2023-10-30,매수유지,대우건설(047040) 3Q23 Review: 견조한 실적,"박영도,김혜영",다올투자증권,6100,12780,755384
대우건설,047040,2023-10-30,매수,대우건설(047040) 3Q23 Review: 호실적 위에 수주 기대감 얹을 때,"문경원,윤동준",메리츠증권,5800,12780,755337
대우건설,047040,2023-10-30,매수유지,대우건설(047040) 3Q23 Review : 언성 히어로,이태환,대신증권,6700,12780,755296
대우건설,047040,2023-10-30,매수유지,"대우건설(047040) 강해진 체력, 높을 시장대응력이 긍정적","김선미,이지우",신한투자증권,6100,12780,755205
대우건설,047040,2023-10-30,매수유지,대우건설(047040) 3Q23 Review: 튼튼,김세련,이베스트투자증권,6000,12780,755200
대우건설,047040,2023-10-30,매수유지,대우건설(047040) 대우 DNA의 힘,박세라,신영증권,5500,12780,755169
대우건설,047040,2023-10-30,매수유지,대우건설(047040) 늦어지는 주택부문 개선,"김승준,하민호",하나증권,5000,12780,755163
대우건설,047040,2023-10-27,매수유지,대우건설(047040) [3Q23 Review] 반등의 트리거가 될 4분기 수주,송유림,한화투자증권,5800,12780,755153
대우건설,047040,2023-10-27,매수,대우건설(047040) 이번 분기도 양호한 실적 지속,장문준,KB증권,0,12780,755152
대우건설,047040,2023-10-17,매수,대우건설(047040) 3Q23 Preview,"김선미,이지우",신한투자증권,6300,12780,754220
대우건설,047040,2023-10-16,매수유지,대우건설(047040) 급변하는 환경에도 빼어난 실적 유지,백광제,교보증권,6000,12780,754055
대우건설,047040,2023-10-12,매수유지,"대우건설(047040) 3Q23 Preview : 완벽은 없다지만, 마땅히 흠이 없다",이태환,대신증권,6700,12780,753795
대우건설,047040,2023-10-12,매수유지,대우건설(047040) 3Q23 Preview : 무난한 신규 수주와 실적,배세호,하이투자증권,6200,12780,753775
대우건설,047040,2023-10-10,매수유지,대우건설(047040) 밸류에이션 저점 부근,송유림,한화투자증권,5800,12780,753465
대우건설,047040,2023-09-14,매수유지,대우건설(047040) 해외수주 기반 한 단계 레벨업,"김선미,이지우",신한투자증권,6300,12780,752671
대우건설,047040,2023-08-16,매수유지,대우건설(047040) 해외부문 체질개선으로 수익구조 레벨업,이선일,BNK투자증권,6200,12780,751735
대우건설,047040,2023-08-03,매수유지,대우건설(047040) 해외가 이끌 실적 성장이 기대돼,"김선미,이지우",신한투자증권,6300,12780,750485
대우건설,047040,2023-07-28,매수유지,대우건설(047040) 무난한 서프라이즈,"김승준,하민호",하나증권,5000,12780,749963
대우건설,047040,2023-07-28,매수유지,대우건설(047040) 2Q23 Review : 서서히 드러나는 비주택 부문 체력,이태환,대신증권,6700,12780,749940
대우건설,047040,2023-07-28,매수유지,대우건설(047040) 실적의 질이 껑충 ~,백광제,교보증권,6000,12780,749819
대우건설,047040,2023-07-28,매수유지,대우건설(047040) 2Q23 Review: 우리도 해외 플랜트,김세련,이베스트투자증권,6000,12780,749778
대우건설,047040,2023-07-28,매수유지,대우건설(047040) 비주택 부문의 실적 안정성을 재차 증명,김기룡,유안타증권,6000,12780,749769
대우건설,047040,2023-07-28,보유,대우건설(047040) 주택 매출 확대로 실적 추정치 상회,"이민재,이은상",NH투자증권,4700,12780,749689
대우건설,047040,2023-07-28,,"대우건설(047040) 2Q23 Review: 호실적과 해외 수주, 빠질 게 없다","문경원,윤동준",메리츠증권,0,12780,749660
대우건설,047040,2023-07-27,매수유지,대우건설(047040) [2Q23 Review] 양호한 실적 지속,"송유림,조정현",한화투자증권,5800,12780,749620
대우건설,047040,2023-07-27,,대우건설(047040) 주택 원가율 상승에도 비주택 부문 호조에 따른 양호한 실적 지속,장문준,KB증권,0,12780,749617
대우건설,047040,2023-07-18,매수유지,대우건설(047040) 묵묵히 잘하던 것을 잘하는 중,박세라,신영증권,5500,12780,748868
대우건설,047040,2023-07-11,매수,대우건설(047040) 계속되는 해외부문의 Surprise,"김선미,이지우",신한투자증권,5700,12780,748349
대우건설,047040,2023-07-11,매수유지,대우건설(047040) 이익 다변화 성공으로 나홀로 성장,백광제,교보증권,6000,12780,748321
대우건설,047040,2023-07-11,매수유지,대우건설(047040) 비주택 부문이 견인할 호실적,김기룡,유안타증권,6000,12780,748284
대우건설,047040,2023-07-10,매수,대우건설(047040) 2Q23 Preview: 파도가 잠잠해지면 드러날 펀더멘털,"문경원,윤동준",메리츠증권,5800,12780,748114
대우건설,047040,2023-07-10,매수유지,대우건설(047040) 결국 빛을 발할 펀더멘탈,이태환,대신증권,6700,12780,748088
대우건설,047040,2023-07-10,매수,대우건설(047040) 시장 기대치보다 높은 실적을 기대,"김승준,하민호",하나증권,5000,12780,748067
대우건설,047040,2023-07-07,매수유지,대우건설(047040) 실적은 잘 나오고 볼일,"송유림,조정현",한화투자증권,5800,12780,748040
대우건설,047040,2023-07-07,보유,대우건설(047040) 밸류에이션 상승이 어려운 상황,"이민재,이은상",NH투자증권,4300,12780,747996
대우건설,047040,2023-07-04,매수유지,대우건설(047040) 무난한 2분기 실적 전망,장문준,KB증권,5600,12780,747780
대우건설,047040,2023-06-15,매수유지,대우건설(047040) 거점 위주 해외수주 전략의 긍정적 효과,이선일,BNK투자증권,6200,12780,746851
대우건설,047040,2023-06-09,매수유지,"대우건설(047040) 긍정적 해외 수주, 비주택 실적 개선",김기룡,유안타증권,6000,12780,746651
대우건설,047040,2023-06-01,매수,대우건설(047040) 뜯어보면 저평가될 이유 없다,문경원,메리츠증권,5800,12780,746375
대우건설,047040,2023-05-26,매수유지,대우건설(047040) 소외될 이유 없는 상태,"송유림,조정현",한화투자증권,5800,12780,745787
대우건설,047040,2023-05-23,매수유지,대우건설(047040) 다져지는 펀더멘탈,김세련,이베스트투자증권,6000,12780,745590
대우건설,047040,2023-05-08,매수유지,"대우건설(047040) 보여줄게, 완전히 달라진 나",이태환,대신증권,6700,12780,744036
대우건설,047040,2023-04-28,매수유지,대우건설(047040) 비주택 부문 이익 급증,백광제,교보증권,6000,12780,743438
대우건설,047040,2023-04-28,매수,대우건설(047040) 非주택부문이 견인하는 실적 안정화,"김선미,이지우",신한투자증권,5700,12780,743393
대우건설,047040,2023-04-28,매수유지,대우건설(047040) 안정적인 실적과 수주,배세호,하이투자증권,6800,12780,743382
대우건설,047040,2023-04-28,매수유지,대우건설(047040) 비주택의 힘,김기룡,유안타증권,6000,12780,743369
대우건설,047040,2023-04-28,매수유지,대우건설(047040) 1Q23 Review: 양질의 해외가 이끈 마진개선,김세련,이베스트투자증권,6000,12780,743343
대우건설,047040,2023-04-28,매수,대우건설(047040) 1Q23 Review: 명확한 질적 개선,"문경원,윤동준",메리츠증권,5800,12780,743260
대우건설,047040,2023-04-28,보유,대우건설(047040) 변화의 방향은 확실하지만,"이민재,이은상",NH투자증권,4800,12780,743247
대우건설,047040,2023-04-28,중립,대우건설(047040) 플랜트 이익 서프라이즈 영향,"김승준,하민호",하나증권,4500,12780,743212
대우건설,047040,2023-04-27,매수유지,대우건설(047040) [1Q23 Review] 소외될 이유가 없다,"송유림,조정현",한화투자증권,5800,12780,743169
대우건설,047040,2023-04-27,매수,"대우건설(047040) 토목, 플랜트 부문의 매출, 이익률 호조가 이끈 양호한 1분기",장문준,KB증권,0,12780,743166
대우건설,047040,2023-04-25,매수유지,대우건설(047040) 양호한 해외 수주 실적,"박영도,김혜영",다올투자증권,6100,12780,742801
대우건설,047040,2023-04-21,매수,대우건설(047040) 주택 매출 하락에 대한 대비,박세라,신영증권,5500,12780,742546
대우건설,047040,2023-04-19,매수유지,대우건설(047040) 견조한 실적 턴어라운드 지속,백광제,교보증권,6000,12780,742475
대우건설,047040,2023-04-18,보유,대우건설(047040) 하반기 영향 미칠 긍·부정 요인,"이민재,이은상",NH투자증권,4500,12780,742316
대우건설,047040,2023-04-11,매수유지,"대우건설(047040) 1분기 실적, 시장 예상치 부합 추정",김기룡,유안타증권,6000,12780,741835
대우건설,047040,2023-04-11,매수유지,"대우건설(047040) 1Q23 Preview: 토목, 플랜트 마진 개선",김세련,이베스트투자증권,6000,12780,741818
대우건설,047040,2023-04-07,매수,"대우건설(047040) 연간 목표 90% 달성한 해외수주, 주택실적 공백기 방어 기대","김선미,이지우",신한투자증권,5500,12780,741636
대우건설,047040,2023-04-06,매수유지,대우건설(047040) 무난한 1분기 실적 전망,장문준,KB증권,5600,12780,741564
대우건설,047040,2023-04-05,매수,대우건설(047040) 1Q23 Preview: 북아프리카에서 보여준 수주 경쟁력,문경원,메리츠증권,5800,12780,741410
대우건설,047040,2023-03-15,매수유지,대우건설(047040) 리스크와 기회의 사이,김세련,이베스트투자증권,6000,12780,740541
대우건설,047040,2023-02-07,매수유지,대우건설(047040) 비주택건축 부문 도약으로 사업구조 개선 가시화,이선일,BNK투자증권,6800,12780,738485
대우건설,047040,2023-02-06,매수,대우건설(047040) 회사별 이익 추정치,"송유림,조정현",한화투자증권,5800,12780,738413
대우건설,047040,2023-02-02,매수유지,대우건설(047040) 해외 수주 기반 수익성 제고 기대,이태환,대신증권,6700,12780,738117
대우건설,047040,2023-02-01,매수유지,대우건설(047040) 선제적 리스크 관리,박세라,신영증권,6000,12780,738026
대우건설,047040,2023-02-01,단기매수,대우건설(047040) 포트폴리오 mix 변화를 기다리며,김선미,신한투자증권,5500,12780,737989
대우건설,047040,2023-02-01,매수유지,대우건설(047040) 주택 경기 회복을 기다리며,배세호,하이투자증권,6800,12780,737982
대우건설,047040,2023-02-01,매수유지,대우건설(047040) 연결법인이 견인한 호실적,김세련,이베스트투자증권,6000,12780,737976
대우건설,047040,2023-02-01,매수유지,대우건설(047040) 고른 매출 성장과 자회사 이익 확대,김기룡,유안타증권,6400,12780,737974
대우건설,047040,2023-02-01,매수,대우건설(047040) 4Q22 Review: 사업 다변화가 가져다 준 차별화,문경원,메리츠증권,5800,12780,737960
대우건설,047040,2023-02-01,보유,대우건설(047040) 매출과 원가율 모두 상승,"이민재,이은상",NH투자증권,5500,12780,737954
대우건설,047040,2023-02-01,중립,"대우건설(047040) 실적 서프, 성장 정체를 우려","김승준,하민호",하나증권,4500,12780,737947
대우건설,047040,2023-01-31,매수유지,대우건설(047040) 4Q22 Review : 안정화된 실적을 바탕으로,"송유림,조정현",한화투자증권,5800,12780,737902
대우건설,047040,2023-01-20,매수,대우건설(047040) 시대를 헤쳐나갈 확실한 무기를 보유,이태환,대신증권,6700,12780,737314
대우건설,047040,2023-01-18,매수유지,대우건설(047040) 매출 성장세 지속,백광제,교보증권,6000,12780,737147
대우건설,047040,2023-01-16,단기매수,대우건설(047040) 분양경기 민감도가 높을 실적 및 주가,김선미,신한투자증권,5500,12780,736945
대우건설,047040,2023-01-10,매수유지,"대우건설(047040) 4분기 호실적 전망, 주택 매출 둔화 방어가 관건",김기룡,유안타증권,6400,12780,736524
대우건설,047040,2023-01-06,매수유지,대우건설(047040) 4Q22 Preview: 연결법인 효과 확인,김세련,이베스트투자증권,6000,12780,736307
대우건설,047040,2023-01-06,매수,대우건설(047040) 4Q22 Preview: 불안한 업황에도 견조한 실적,문경원,메리츠증권,5500,12780,736292
대우건설,047040,2023-01-05,매수유지,대우건설(047040) 주택을 만회할 무언가,"송유림,조정현",한화투자증권,5800,12780,736263
대우건설,047040,2023-01-04,중립,대우건설(047040) 피할 수 없는 실적 감소,"김승준,하민호",하나증권,4500,12780,736163
대우건설,047040,2022-12-26,단기매수,대우건설(047040) 먼저 겪은 주택시장 둔화,김선미,신한투자증권,5500,12780,735923
대우건설,047040,2022-11-29,매수유지,대우건설(047040) 비주택 부문 성장 기대,김기룡,유안타증권,6400,12780,734923
대우건설,047040,2022-11-24,단기매수,대우건설(047040) 변화가 필요한 상황,이광수,미래에셋증권,5400,12780,734643
대우건설,047040,2022-11-18,매수,대우건설(047040) 시대를 헤쳐나갈 확실한 무기를 보유,이태환,대신증권,6700,12780,734222
대우건설,047040,2022-11-17,보유,대우건설(047040) 잠시 비는 피해가자,"이민재,이은상",NH투자증권,5500,12780,734149
대우건설,047040,2022-11-14,매수유지,"대우건설(047040) 성장과 수익의 발판, 베트남 THT 프로젝트",김세련,이베스트투자증권,6000,12780,733615
대우건설,047040,2022-11-09,매수,대우건설(047040) 저평가 해소의 시기,"박영도,김혜영",다올투자증권,6500,12780,733179
대우건설,047040,2022-11-08,매수유지,대우건설(047040) 적극적인 해외 사업 기대,배세호,하이투자증권,6800,12780,732935
대우건설,047040,2022-11-08,매수유지,대우건설(047040) 해외에 집중되는 시선,"송유림,조정현",한화투자증권,6800,12780,732882
대우건설,047040,2022-11-07,매수유지,대우건설(047040) 비주택부문이 이끈 어닝서프라이즈,이선일,BNK투자증권,6800,12780,732877
대우건설,047040,2022-11-07,매수,대우건설(047040) 그 어느 때보다 원전 사업에 주목할 때,문경원,메리츠증권,5500,12780,732861
대우건설,047040,2022-10-28,매수유지,"대우건설(047040) 양호한 비주택 부문, 일회성 이익이 만든 호실적",김기룡,유안타증권,6400,12780,731853
대우건설,047040,2022-10-28,매수유지,대우건설(047040) 3Q22 Review : 재빠른 실적 안정화,"송유림,조정현",한화투자증권,6800,12780,731850
대우건설,047040,2022-10-28,매수,대우건설(047040) 3Q22 Review: 군계일학의 실적,문경원,메리츠증권,5500,12780,731803
대우건설,047040,2022-10-28,매수유지,대우건설(047040) 3Q22 Review: 반가운 서프라이즈,김세련,이베스트투자증권,6000,12780,731792
대우건설,047040,2022-10-27,매수유지,대우건설(047040) 일회성 더해진 호실적,장문준,KB증권,5800,12780,731734
대우건설,047040,2022-10-25,매수,대우건설(047040) 3Q22 Preview,박세라,신영증권,6000,12780,731345
대우건설,047040,2022-10-14,매수유지,대우건설(047040) 3Q22 Preview: 무난한 실적 전망,김세련,이베스트투자증권,6000,12780,730780
대우건설,047040,2022-10-13,매수유지,대우건설(047040) 무난한 실적 전망,김기룡,유안타증권,6400,12780,730659
대우건설,047040,2022-10-11,매수유지,대우건설(047040) 3Q22 Preview : 시간이 필요,배세호,하이투자증권,6800,12780,730354
대우건설,047040,2022-10-11,매수유지,대우건설(047040) 안정적 실적 기대,"송유림,조정현",한화투자증권,6800,12780,730279
대우건설,047040,2022-09-27,매수,대우건설(047040) 이제는 고개를 들 때,문경원,메리츠증권,6500,12780,729630
대우건설,047040,2022-08-24,매수,대우건설(047040) 주택 마진 안정화를 기대하며,서현정,하나증권,7700,12780,728608
대우건설,047040,2022-08-16,매수유지,대우건설(047040) 남다른 강점에 주목,이선일,BNK투자증권,8000,12780,728139
대우건설,047040,2022-08-03,매수유지,대우건설(047040) [NDR후기] 강점공종인 LNG와 원전을 향해,김세련,이베스트투자증권,8000,12780,727104
대우건설,047040,2022-07-29,매수유지,대우건설(047040) 미래를 위한 보수적 비용 반영,김기룡,유안타증권,7900,12780,726802
대우건설,047040,2022-07-29,매수유지,대우건설(047040) 추정치 하향으로 목표주가 하향,배세호,하이투자증권,7200,12780,726758
대우건설,047040,2022-07-29,매수유지,대우건설(047040) 이제 해외로,박세라,신영증권,7700,12780,726720
대우건설,047040,2022-07-29,매수유지,대우건설(047040) 2Q22 Review: 주택 원가 일시 조정,김세련,이베스트투자증권,8000,12780,726712
대우건설,047040,2022-07-29,매수유지,대우건설(047040) 원자재 가격 상승으로 주택 원가율 조정,백광제,교보증권,6400,12780,726660
대우건설,047040,2022-07-29,매수유지,대우건설(047040) 부진한 주택 원가율,이민재,NH투자증권,6500,12780,726648
대우건설,047040,2022-07-28,매수유지,대우건설(047040) 선제적 조치,송유림,한화투자증권,7600,12780,726595
대우건설,047040,2022-07-28,매수,대우건설(047040) 주택건축부문 대규모 원가율 현실화로 시장 기대치 하회,장문준,KB증권,0,12780,726592
SK하이닉스,000660,2026-07-31,강력매수,SK하이닉스(000660) 시간의 문제,손인준,유진투자증권,3700000,1718000,837720
SK하이닉스,000660,2026-07-30,매수,SK하이닉스(000660) 가치는 식지 않았다.,"이종욱,김경빈",삼성증권,3000000,1718000,837521
SK하이닉스,000660,2026-07-30,매수유지,SK하이닉스(000660) 2Q26 Review HBM4와 LTA로 이어질 실적 모멘텀,최보영,교보증권,4000000,1718000,837508
SK하이닉스,000660,2026-07-30,매수,SK하이닉스(000660) 2Q26 Review: 그럼에도 불구하고,"채민숙,김연준",한국투자증권,4700000,1718000,837496
SK하이닉스,000660,2026-07-30,매수유지,SK하이닉스(000660) 우려는 접어두자,서승연,DB증권,2000000,1718000,837491
SK하이닉스,000660,2026-07-30,매수유지,SK하이닉스(000660) 변하지 않은 것,한동희,SK증권,4000000,1718000,837481
SK하이닉스,000660,2026-07-30,매수유지,SK하이닉스(000660) LTA가 불러올 나비효과,"박준영,김나우",한화투자증권,3150000,1718000,837480
SK하이닉스,000660,2026-07-30,매수유지,SK하이닉스(000660) 갖다 붙인 우려 말고 근원을 보면,고영민,다올투자증권,4200000,1718000,837469
SK하이닉스,000660,2026-07-30,매수유지,"SK하이닉스(000660) 실적과 어긋난 주가, 한번은 거칠 과정",김운호,IBK투자증권,4000000,1718000,837464
SK하이닉스,000660,2026-07-30,매수,"SK하이닉스(000660) HBM 실적 성장성 감안, 매력적 구간",박유악,키움증권,2200000,1718000,837447
SK하이닉스,000660,2026-07-30,매수유지,SK하이닉스(000660) 역사는 항상 반복되지는 않는다,"류영호,이호승",NH투자증권,3400000,1718000,837433
SK하이닉스,000660,2026-07-30,매수유지,SK하이닉스(000660) 숨 고르기 후 반등 기대,"김형태,송혜수",신한투자증권,2700000,1718000,837427
SK하이닉스,000660,2026-07-30,매수,"SK하이닉스(000660) 설익은 타이밍, 섣부른 실망","김선우,우서현",메리츠증권,3100000,1718000,837406
SK하이닉스,000660,2026-07-30,매수유지,SK하이닉스(000660) 새로운 펀더멘털에도 주가는 과락,김록호,하나증권,3600000,1718000,837391
SK하이닉스,000660,2026-07-30,매수유지,SK하이닉스(000660) [2Q26 Review] 부연설명,류형근,대신증권,3200000,1718000,837390
SK하이닉스,000660,2026-07-30,매수유지,"SK하이닉스(000660) 극단적 과매도, 공포가 만든 기회",김동원 외,KB증권,4200000,1718000,837386
SK하이닉스,000660,2026-07-30,,SK하이닉스(000660) 2분기 실적 컨콜 요약,KB증권,KB증권,0,1718000,837380
SK하이닉스,000660,2026-07-29,매수,SK하이닉스(000660) 2Q26 Re: 귀에 걸면 귀걸이 코에 걸면 코걸이,이수림,DS투자증권,3100000,1718000,837362
SK하이닉스,000660,2026-07-29,보유,"SK하이닉스(000660) 단기 과매도 국면, 그러나 수요 둔화 지속되며 반등 제한적",이민희,BNK투자증권,1480000,1718000,837361
SK하이닉스,000660,2026-07-29,매수,SK하이닉스(000660) 2Q26 Conference call,한동희,SK증권,4000000,1718000,837358
SK하이닉스,000660,2026-07-29,매수유지,SK하이닉스(000660) 펀더멘털에 비해 과격한 조정,김영건,미래에셋증권,2800000,1718000,837262
SK하이닉스,000660,2026-07-28,강력매수,SK하이닉스(000660) LTA와 주주환원이 맞물리며 나타날 우려 완화,손인준,유진투자증권,3700000,1718000,837222
SK하이닉스,000660,2026-07-27,매수,SK하이닉스(000660) 2Q26 Preview : 사상 최초 세전이익 + 100조원 도전,김선우,메리츠증권,3100000,1718000,837050
SK하이닉스,000660,2026-07-22,매수유지,"SK하이닉스(000660) AI 효율의 역설, 투자는 더 커진다",김동원 외,KB증권,4200000,1718000,836568
SK하이닉스,000660,2026-07-15,매수유지,"SK하이닉스(000660) 메모리 품절 시대, AI 투자는 더 빨라진다",김동원 외,KB증권,4200000,1718000,836122
SK하이닉스,000660,2026-07-14,매수유지,SK하이닉스(000660) 시선을 약간만 아래로,김영건,미래에셋증권,4200000,1718000,835947
SK하이닉스,000660,2026-07-13,매수유지,SK하이닉스(000660) 2Q26 Preview: LTA를 반영한 추정치 현실화,"채민숙,김연준",한국투자증권,3800000,1718000,835849
SK하이닉스,000660,2026-07-09,매수유지,SK하이닉스(000660) 아직 정상은 멀었다,김동원 외,KB증권,4200000,1718000,835574
